"REF_DATE","GEO","DGUID","Economic family type","Household food security status","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food secure","Number of persons","Number","223","thousands","3","v1288004058","5.13.1.1","40","D","","","0"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food secure","Percentage of persons","Percent","239","units","0","v1288004059","5.13.1.2","65.7","D","","","1"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure","Number of persons","Number","223","thousands","3","v1529611456","5.13.6.1","21","E","","","0"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure","Percentage of persons","Percent","239","units","0","v1529611457","5.13.6.2","34.3","E","","","1"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004060","5.13.2.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004061","5.13.2.2","","F","","","1"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004062","5.13.3.1","15","E","","","0"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004063","5.13.3.2","24.9","E","","","1"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004064","5.13.4.1","8","E","","","0"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004065","5.13.4.2","13.0","E","","","1"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004066","5.13.5.1","7","E","","","0"
"2018","Nova Scotia","2016A000212","Persons in other non-elderly families","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004067","5.13.5.2","11.9","E","","","1"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004068","5.14.1.1","131","B","","","0"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004069","5.14.1.2","76.3","B","","","1"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611458","5.14.6.1","41","C","","","0"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611459","5.14.6.2","23.7","C","","","1"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004070","5.14.2.1","10","D","","","0"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004071","5.14.2.2","6.0","D","","","1"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004072","5.14.3.1","30","D","","","0"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004073","5.14.3.2","17.7","D","","","1"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004074","5.14.4.1","13","D","","","0"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004075","5.14.4.2","7.5","D","","","1"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004076","5.14.5.1","18","D","","","0"
"2018","Nova Scotia","2016A000212","Persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004077","5.14.5.2","10.2","D","","","1"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004078","5.15.1.1","45","C","","","0"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004079","5.15.1.2","82.0","B","","","1"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611460","5.15.6.1","10","D","","","0"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611461","5.15.6.2","18.0","D","","","1"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004080","5.15.2.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004081","5.15.2.2","5.0","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004082","5.15.3.1","7","D","","","0"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004083","5.15.3.2","13.0","D","","","1"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004084","5.15.4.1","4","E","","","0"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004085","5.15.4.2","6.7","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004086","5.15.5.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly persons not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004087","5.15.5.2","6.3","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004088","5.16.1.1","15","D","","","0"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004089","5.16.1.2","75.7","C","","","1"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611462","5.16.6.1","5","E","","","0"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611463","5.16.6.2","24.3","D","","","1"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004090","5.16.2.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004091","5.16.2.2","","F","","","1"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004092","5.16.3.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004093","5.16.3.2","17.4","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004094","5.16.4.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004095","5.16.4.2","","F","","","1"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, severe","Number of persons","Number","223","thousands","3","v1288004096","5.16.5.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly males not in an economic family","Food insecure, severe","Percentage of persons","Percent","239","units","0","v1288004097","5.16.5.2","11.0","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food secure","Number of persons","Number","223","thousands","3","v1288004098","5.17.1.1","31","C","","","0"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food secure","Percentage of persons","Percent","239","units","0","v1288004099","5.17.1.2","85.4","B","","","1"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure","Number of persons","Number","223","thousands","3","v1529611464","5.17.6.1","5","E","","","0"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure","Percentage of persons","Percent","239","units","0","v1529611465","5.17.6.2","14.6","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, marginal","Number of persons","Number","223","thousands","3","v1288004100","5.17.2.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, marginal","Percentage of persons","Percent","239","units","0","v1288004101","5.17.2.2","4.1","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate or severe","Number of persons","Number","223","thousands","3","v1288004102","5.17.3.1","4","E","","","0"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate or severe","Percentage of persons","Percent","239","units","0","v1288004103","5.17.3.2","10.6","E","","","1"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate","Number of persons","Number","223","thousands","3","v1288004104","5.17.4.1","","F","","","0"
"2018","Nova Scotia","2016A000212","Elderly females not in an economic family","Food insecure, moderate","Percentage of persons","Percent","239","units","0","v1288004105","5.17.4.2","6.8","E","","","1"
